Id,Address,ChannelType,User.UserId,User.UserAttributes.FirstName,User.UserAttributes.LastName,User.UserAttributes.Stage,User.UserAttributes.CLVTier,User.UserAttributes.PreferredChannel,User.UserAttributes.NextRecommendedOffer,User.UserAttributes.PlanType,Metrics.ChurnPrediction,Metrics.UpsellPrediction,Attributes.LastEngagement
example829,success+example829@simulator.amazonses.com,EMAIL,829,John829,Doe829,Upsell,Low,Email,ProductX,Standard,0.877237995,0.500309933,2020-03-05T12:04:39.914Z
example830,success+example830@simulator.amazonses.com,EMAIL,830,John830,Doe830,Renewal,Low,Email,ProductX,Premium,0.674225622,0.671395163,2020-03-05T12:04:39.914Z
example831,success+example831@simulator.amazonses.com,EMAIL,831,John831,Doe831,Renewal,Low,Email,ProductX,Standard,0.315316955,0.346476775,2020-03-05T12:04:39.914Z
example832,success+example832@simulator.amazonses.com,EMAIL,832,John832,Doe832,Upsell,High,Email,ProductX,Standard,0.163652455,0.736283443,2020-03-05T12:04:39.914Z
example833,success+example833@simulator.amazonses.com,EMAIL,833,John833,Doe833,Upsell,Low,Email,ProductX,Premium,0.701425805,0.095466535,2020-03-05T12:04:39.914Z
example834,success+example834@simulator.amazonses.com,EMAIL,834,John834,Doe834,Renewal,Low,Email,ProductX,Premium,0.761012413,0.064823485,2020-03-05T12:04:39.914Z
example835,success+example835@simulator.amazonses.com,EMAIL,835,John835,Doe835,Usage,High,Email,ProductX,Premium,0.00750973,0.032118688,2020-03-05T12:04:39.914Z
example836,success+example836@simulator.amazonses.com,EMAIL,836,John836,Doe836,Usage,Low,Email,ProductX,Premium,0.950420206,0.075734824,2020-03-05T12:04:39.914Z
example837,success+example837@simulator.amazonses.com,EMAIL,837,John837,Doe837,Usage,Low,Email,ProductX,Premium,0.921646737,0.041854884,2020-03-05T12:04:39.914Z
example838,success+example838@simulator.amazonses.com,EMAIL,838,John838,Doe838,Renewal,High,Email,ProductX,Standard,0.414678343,0.161000681,2020-03-05T12:04:39.914Z
example839,success+example839@simulator.amazonses.com,EMAIL,839,John839,Doe839,Renewal,Low,Email,ProductX,Premium,0.838111148,0.464520979,2020-03-05T12:04:39.914Z
example840,success+example840@simulator.amazonses.com,EMAIL,840,John840,Doe840,Usage,Low,Email,ProductX,Standard,0.330110008,0.922091528,2020-03-05T12:04:39.914Z
example841,success+example841@simulator.amazonses.com,EMAIL,841,John841,Doe841,Renewal,High,Email,ProductX,Standard,0.060040257,0.031812439,2020-03-05T12:04:39.914Z
example842,success+example842@simulator.amazonses.com,EMAIL,842,John842,Doe842,Upsell,Low,Email,ProductX,Premium,0.583571586,0.050407133,2020-03-05T12:04:39.914Z
example843,success+example843@simulator.amazonses.com,EMAIL,843,John843,Doe843,Usage,High,Email,ProductX,Standard,0.541132893,0.926010347,2020-03-05T12:04:39.914Z
example844,success+example844@simulator.amazonses.com,EMAIL,844,John844,Doe844,Upsell,High,Email,ProductX,Standard,0.44998829,0.719307017,2020-03-05T12:04:39.914Z
example845,success+example845@simulator.amazonses.com,EMAIL,845,John845,Doe845,Usage,Low,Email,ProductX,Premium,0.847816013,0.879966325,2020-03-05T12:04:39.914Z
example846,success+example846@simulator.amazonses.com,EMAIL,846,John846,Doe846,Upsell,High,Email,ProductX,Premium,0.912187561,0.485413663,2020-03-05T12:04:39.914Z
example847,success+example847@simulator.amazonses.com,EMAIL,847,John847,Doe847,Upsell,Low,Email,ProductX,Standard,0.923263916,0.114943192,2020-03-05T12:04:39.914Z
example848,success+example848@simulator.amazonses.com,EMAIL,848,John848,Doe848,Renewal,Low,Email,ProductX,Premium,0.06727798,0.111523043,2020-03-05T12:04:39.914Z
example849,success+example849@simulator.amazonses.com,EMAIL,849,John849,Doe849,Renewal,Low,Email,ProductX,Premium,0.50143412,0.387220067,2020-03-05T12:04:39.914Z
example850,success+example850@simulator.amazonses.com,EMAIL,850,John850,Doe850,Renewal,Low,Email,ProductX,Standard,0.201119005,0.967392287,2020-03-05T12:04:39.914Z
example851,success+example851@simulator.amazonses.com,EMAIL,851,John851,Doe851,Upsell,Low,Email,ProductX,Standard,0.957699228,0.361748478,2020-03-05T12:04:39.914Z
example852,success+example852@simulator.amazonses.com,EMAIL,852,John852,Doe852,Upsell,High,Email,ProductX,Standard,0.595004559,0.315622062,2020-03-05T12:04:39.914Z
example853,success+example853@simulator.amazonses.com,EMAIL,853,John853,Doe853,Upsell,Low,Email,ProductX,Standard,0.212103269,0.844045401,2020-03-05T12:04:39.914Z
example854,success+example854@simulator.amazonses.com,EMAIL,854,John854,Doe854,Usage,Low,Email,ProductX,Premium,0.613889296,0.606939125,2020-03-05T12:04:39.914Z
example855,success+example855@simulator.amazonses.com,EMAIL,855,John855,Doe855,Upsell,High,Email,ProductX,Premium,0.128377668,0.462006809,2020-03-05T12:04:39.914Z
example856,success+example856@simulator.amazonses.com,EMAIL,856,John856,Doe856,Renewal,Low,Email,ProductX,Standard,0.926771778,0.482626037,2020-03-05T12:04:39.914Z
example857,success+example857@simulator.amazonses.com,EMAIL,857,John857,Doe857,Upsell,Low,Email,ProductX,Standard,0.873499988,0.341105643,2020-03-05T12:04:39.914Z
example858,success+example858@simulator.amazonses.com,EMAIL,858,John858,Doe858,Usage,Low,Email,ProductX,Standard,0.228868787,0.081340375,2020-03-05T12:04:39.914Z
example859,success+example859@simulator.amazonses.com,EMAIL,859,John859,Doe859,Upsell,High,Email,ProductX,Premium,0.734776635,0.754620214,2020-03-05T12:04:39.914Z
example860,success+example860@simulator.amazonses.com,EMAIL,860,John860,Doe860,Upsell,High,Email,ProductX,Premium,0.891687255,0.879855235,2020-03-05T12:04:39.914Z
example861,success+example861@simulator.amazonses.com,EMAIL,861,John861,Doe861,Renewal,Low,Email,ProductX,Premium,0.420985576,0.885282128,2020-03-05T12:04:39.914Z
example862,success+example862@simulator.amazonses.com,EMAIL,862,John862,Doe862,Usage,High,Email,ProductX,Premium,0.686869111,0.54031668,2020-03-05T12:04:39.914Z
example863,success+example863@simulator.amazonses.com,EMAIL,863,John863,Doe863,Upsell,Low,Email,ProductX,Standard,0.888906534,0.781521468,2020-03-05T12:04:39.914Z
example864,success+example864@simulator.amazonses.com,EMAIL,864,John864,Doe864,Renewal,High,Email,ProductX,Standard,0.495971228,0.855410736,2020-03-05T12:04:39.914Z
example865,success+example865@simulator.amazonses.com,EMAIL,865,John865,Doe865,Upsell,High,Email,ProductX,Premium,0.223845787,0.913938445,2020-03-05T12:04:39.914Z
example866,success+example866@simulator.amazonses.com,EMAIL,866,John866,Doe866,Upsell,Low,Email,ProductX,Standard,0.940447406,0.776843836,2020-03-05T12:04:39.914Z
example867,success+example867@simulator.amazonses.com,EMAIL,867,John867,Doe867,Renewal,Low,Email,ProductX,Premium,0.170831368,0.243124009,2020-03-05T12:04:39.914Z
example868,success+example868@simulator.amazonses.com,EMAIL,868,John868,Doe868,Renewal,High,Email,ProductX,Standard,0.227311585,0.61156207,2020-03-05T12:04:39.914Z
example869,success+example869@simulator.amazonses.com,EMAIL,869,John869,Doe869,Upsell,High,Email,ProductX,Premium,0.870425402,0.546308712,2020-03-05T12:04:39.914Z
example870,success+example870@simulator.amazonses.com,EMAIL,870,John870,Doe870,Usage,High,Email,ProductX,Standard,0.218740519,0.571154992,2020-03-05T12:04:39.914Z
example871,success+example871@simulator.amazonses.com,EMAIL,871,John871,Doe871,Renewal,High,Email,ProductX,Premium,0.251303836,0.046199131,2020-03-05T12:04:39.914Z
example872,success+example872@simulator.amazonses.com,EMAIL,872,John872,Doe872,Renewal,High,Email,ProductX,Premium,0.149711898,0.471392615,2020-03-05T12:04:39.914Z
example873,success+example873@simulator.amazonses.com,EMAIL,873,John873,Doe873,Renewal,High,Email,ProductX,Premium,0.984047808,0.869126404,2020-03-05T12:04:39.914Z
example874,success+example874@simulator.amazonses.com,EMAIL,874,John874,Doe874,Usage,Low,Email,ProductX,Standard,0.909582832,0.666732844,2020-03-05T12:04:39.914Z
example875,success+example875@simulator.amazonses.com,EMAIL,875,John875,Doe875,Usage,High,Email,ProductX,Standard,0.695676812,0.844288434,2020-03-05T12:04:39.914Z
example876,success+example876@simulator.amazonses.com,EMAIL,876,John876,Doe876,Upsell,Low,Email,ProductX,Premium,0.74688903,0.324028461,2020-03-05T12:04:39.914Z
example877,success+example877@simulator.amazonses.com,EMAIL,877,John877,Doe877,Usage,Low,Email,ProductX,Premium,0.67763575,0.249680831,2020-03-05T12:04:39.914Z
example878,success+example878@simulator.amazonses.com,EMAIL,878,John878,Doe878,Usage,High,Email,ProductX,Standard,0.820121854,0.861556218,2020-03-05T12:04:39.914Z
example879,success+example879@simulator.amazonses.com,EMAIL,879,John879,Doe879,Usage,Low,Email,ProductX,Premium,0.402390971,0.421784842,2020-03-05T12:04:39.914Z
example880,success+example880@simulator.amazonses.com,EMAIL,880,John880,Doe880,Renewal,High,Email,ProductX,Premium,0.519136104,0.322015126,2020-03-05T12:04:39.914Z
example881,success+example881@simulator.amazonses.com,EMAIL,881,John881,Doe881,Usage,High,Email,ProductX,Standard,0.399525458,0.568809726,2020-03-05T12:04:39.914Z
example882,success+example882@simulator.amazonses.com,EMAIL,882,John882,Doe882,Upsell,Low,Email,ProductX,Premium,0.867014473,0.714499095,2020-03-05T12:04:39.914Z
example883,success+example883@simulator.amazonses.com,EMAIL,883,John883,Doe883,Usage,Low,Email,ProductX,Premium,0.056383195,0.393918104,2020-03-05T12:04:39.914Z
example884,success+example884@simulator.amazonses.com,EMAIL,884,John884,Doe884,Usage,Low,Email,ProductX,Premium,0.878759941,0.556178438,2020-03-05T12:04:39.914Z
example885,success+example885@simulator.amazonses.com,EMAIL,885,John885,Doe885,Usage,High,Email,ProductX,Standard,0.754749854,0.708326947,2020-03-05T12:04:39.914Z
example886,success+example886@simulator.amazonses.com,EMAIL,886,John886,Doe886,Usage,Low,Email,ProductX,Standard,0.171586459,0.109606855,2020-03-05T12:04:39.914Z
example887,success+example887@simulator.amazonses.com,EMAIL,887,John887,Doe887,Usage,Low,Email,ProductX,Premium,0.013004105,0.941501048,2020-03-05T12:04:39.914Z
example888,success+example888@simulator.amazonses.com,EMAIL,888,John888,Doe888,Usage,Low,Email,ProductX,Standard,0.882749892,0.901316677,2020-03-05T12:04:39.914Z
example889,success+example889@simulator.amazonses.com,EMAIL,889,John889,Doe889,Usage,High,Email,ProductX,Standard,0.523780075,0.916462014,2020-03-05T12:04:39.914Z
example890,success+example890@simulator.amazonses.com,EMAIL,890,John890,Doe890,Upsell,Low,Email,ProductX,Premium,0.481523325,0.807472206,2020-03-05T12:04:39.914Z
example891,success+example891@simulator.amazonses.com,EMAIL,891,John891,Doe891,Renewal,Low,Email,ProductX,Premium,0.260899507,0.317874315,2020-03-05T12:04:39.914Z
example892,success+example892@simulator.amazonses.com,EMAIL,892,John892,Doe892,Renewal,High,Email,ProductX,Premium,0.064719423,0.9340662,2020-03-05T12:04:39.914Z
example893,success+example893@simulator.amazonses.com,EMAIL,893,John893,Doe893,Renewal,Low,Email,ProductX,Standard,0.19968055,0.341852948,2020-03-05T12:04:39.914Z
example894,success+example894@simulator.amazonses.com,EMAIL,894,John894,Doe894,Renewal,Low,Email,ProductX,Premium,0.913729294,0.327112593,2020-03-05T12:04:39.914Z
example895,success+example895@simulator.amazonses.com,EMAIL,895,John895,Doe895,Upsell,High,Email,ProductX,Premium,0.889316901,0.029848583,2020-03-05T12:04:39.914Z
example896,success+example896@simulator.amazonses.com,EMAIL,896,John896,Doe896,Usage,High,Email,ProductX,Premium,0.647588426,0.270708434,2020-03-05T12:04:39.914Z
example897,success+example897@simulator.amazonses.com,EMAIL,897,John897,Doe897,Usage,High,Email,ProductX,Premium,0.767175624,0.801691052,2020-03-05T12:04:39.914Z
example898,success+example898@simulator.amazonses.com,EMAIL,898,John898,Doe898,Upsell,High,Email,ProductX,Premium,0.325763269,0.578766857,2020-03-05T12:04:39.914Z
example899,success+example899@simulator.amazonses.com,EMAIL,899,John899,Doe899,Renewal,High,Email,ProductX,Standard,0.230796149,0.262115078,2020-03-05T12:04:39.914Z
example900,success+example900@simulator.amazonses.com,EMAIL,900,John900,Doe900,Renewal,High,Email,ProductX,Standard,0.057546431,0.632325186,2020-03-05T12:04:39.914Z
example901,success+example901@simulator.amazonses.com,EMAIL,901,John901,Doe901,Renewal,High,Email,ProductX,Standard,0.965616443,0.669032412,2020-03-05T12:04:39.914Z
example902,success+example902@simulator.amazonses.com,EMAIL,902,John902,Doe902,Usage,Low,Email,ProductX,Standard,0.041482619,0.345409056,2020-03-05T12:04:39.914Z
example903,success+example903@simulator.amazonses.com,EMAIL,903,John903,Doe903,Usage,High,Email,ProductX,Premium,0.981033369,0.834058123,2020-03-05T12:04:39.914Z
example904,success+example904@simulator.amazonses.com,EMAIL,904,John904,Doe904,Usage,Low,Email,ProductX,Premium,0.221287322,0.535507572,2020-03-05T12:04:39.914Z
example905,success+example905@simulator.amazonses.com,EMAIL,905,John905,Doe905,Usage,High,Email,ProductX,Standard,0.218239009,0.943917217,2020-03-05T12:04:39.914Z
example906,success+example906@simulator.amazonses.com,EMAIL,906,John906,Doe906,Upsell,High,Email,ProductX,Premium,0.090492232,0.154850409,2020-03-05T12:04:39.914Z
example907,success+example907@simulator.amazonses.com,EMAIL,907,John907,Doe907,Renewal,Low,Email,ProductX,Standard,0.468978962,0.515619759,2020-03-05T12:04:39.914Z
example908,success+example908@simulator.amazonses.com,EMAIL,908,John908,Doe908,Renewal,High,Email,ProductX,Premium,0.534876772,0.205490596,2020-03-05T12:04:39.914Z
example909,success+example909@simulator.amazonses.com,EMAIL,909,John909,Doe909,Upsell,High,Email,ProductX,Standard,0.273473719,0.789418123,2020-03-05T12:04:39.914Z
example910,success+example910@simulator.amazonses.com,EMAIL,910,John910,Doe910,Renewal,Low,Email,ProductX,Standard,0.48298846,0.068048179,2020-03-05T12:04:39.914Z
example911,success+example911@simulator.amazonses.com,EMAIL,911,John911,Doe911,Renewal,High,Email,ProductX,Standard,0.086911892,0.590247241,2020-03-05T12:04:39.914Z
example912,success+example912@simulator.amazonses.com,EMAIL,912,John912,Doe912,Upsell,Low,Email,ProductX,Standard,0.192047575,0.017527832,2020-03-05T12:04:39.914Z
example913,success+example913@simulator.amazonses.com,EMAIL,913,John913,Doe913,Usage,Low,Email,ProductX,Premium,0.86632964,0.899344138,2020-03-05T12:04:39.914Z
example914,success+example914@simulator.amazonses.com,EMAIL,914,John914,Doe914,Usage,Low,Email,ProductX,Standard,0.342119866,0.318864214,2020-03-05T12:04:39.914Z
example915,success+example915@simulator.amazonses.com,EMAIL,915,John915,Doe915,Upsell,Low,Email,ProductX,Standard,0.219137646,0.011979877,2020-03-05T12:04:39.914Z
example916,success+example916@simulator.amazonses.com,EMAIL,916,John916,Doe916,Renewal,Low,Email,ProductX,Premium,0.44368251,0.369670167,2020-03-05T12:04:39.914Z
example917,success+example917@simulator.amazonses.com,EMAIL,917,John917,Doe917,Usage,High,Email,ProductX,Premium,0.299549819,0.898131744,2020-03-05T12:04:39.914Z
example918,success+example918@simulator.amazonses.com,EMAIL,918,John918,Doe918,Upsell,High,Email,ProductX,Standard,0.158825014,0.334731811,2020-03-05T12:04:39.914Z
example919,success+example919@simulator.amazonses.com,EMAIL,919,John919,Doe919,Upsell,High,Email,ProductX,Standard,0.937274123,0.494897487,2020-03-05T12:04:39.914Z
example920,success+example920@simulator.amazonses.com,EMAIL,920,John920,Doe920,Usage,Low,Email,ProductX,Premium,0.541279895,0.816780855,2020-03-05T12:04:39.914Z
example921,success+example921@simulator.amazonses.com,EMAIL,921,John921,Doe921,Upsell,High,Email,ProductX,Premium,0.899783526,0.76713037,2020-03-05T12:04:39.914Z
example922,success+example922@simulator.amazonses.com,EMAIL,922,John922,Doe922,Usage,High,Email,ProductX,Premium,0.662550409,0.935154021,2020-03-05T12:04:39.914Z
example923,success+example923@simulator.amazonses.com,EMAIL,923,John923,Doe923,Upsell,High,Email,ProductX,Standard,0.958612383,0.870606468,2020-03-05T12:04:39.914Z
example924,success+example924@simulator.amazonses.com,EMAIL,924,John924,Doe924,Usage,High,Email,ProductX,Standard,0.033541528,0.810594418,2020-03-05T12:04:39.914Z
example925,success+example925@simulator.amazonses.com,EMAIL,925,John925,Doe925,Upsell,High,Email,ProductX,Premium,0.643450536,0.630639163,2020-03-05T12:04:39.914Z
example926,success+example926@simulator.amazonses.com,EMAIL,926,John926,Doe926,Upsell,High,Email,ProductX,Premium,0.939352234,0.336866375,2020-03-05T12:04:39.914Z
example927,success+example927@simulator.amazonses.com,EMAIL,927,John927,Doe927,Usage,Low,Email,ProductX,Standard,0.641780907,0.881444206,2020-03-05T12:04:39.914Z
example928,success+example928@simulator.amazonses.com,EMAIL,928,John928,Doe928,Usage,High,Email,ProductX,Premium,0.021010691,0.490636618,2020-03-05T12:04:39.914Z
example929,success+example929@simulator.amazonses.com,EMAIL,929,John929,Doe929,Upsell,Low,Email,ProductX,Premium,0.212189622,0.456199017,2020-03-05T12:04:39.914Z
example930,success+example930@simulator.amazonses.com,EMAIL,930,John930,Doe930,Usage,High,Email,ProductX,Standard,0.79399846,0.260885402,2020-03-05T12:04:39.914Z
example931,success+example931@simulator.amazonses.com,EMAIL,931,John931,Doe931,Usage,Low,Email,ProductX,Standard,0.184274173,0.413590127,2020-03-05T12:04:39.914Z
example932,success+example932@simulator.amazonses.com,EMAIL,932,John932,Doe932,Upsell,Low,Email,ProductX,Premium,0.774622743,0.115538486,2020-03-05T12:04:39.914Z
example933,success+example933@simulator.amazonses.com,EMAIL,933,John933,Doe933,Usage,Low,Email,ProductX,Standard,0.813903073,0.816379541,2020-03-05T12:04:39.914Z
example934,success+example934@simulator.amazonses.com,EMAIL,934,John934,Doe934,Renewal,Low,Email,ProductX,Premium,0.028439042,0.61788919,2020-03-05T12:04:39.914Z
example935,success+example935@simulator.amazonses.com,EMAIL,935,John935,Doe935,Upsell,High,Email,ProductX,Premium,0.545698646,0.948031415,2020-03-05T12:04:39.914Z
example936,success+example936@simulator.amazonses.com,EMAIL,936,John936,Doe936,Upsell,High,Email,ProductX,Standard,0.757373789,0.806007064,2020-03-05T12:04:39.914Z
example937,success+example937@simulator.amazonses.com,EMAIL,937,John937,Doe937,Upsell,Low,Email,ProductX,Standard,0.912737458,0.09267236,2020-03-05T12:04:39.914Z
example938,success+example938@simulator.amazonses.com,EMAIL,938,John938,Doe938,Renewal,High,Email,ProductX,Premium,0.744735041,0.638605647,2020-03-05T12:04:39.914Z
example939,success+example939@simulator.amazonses.com,EMAIL,939,John939,Doe939,Upsell,Low,Email,ProductX,Standard,0.364485884,0.116078856,2020-03-05T12:04:39.914Z
example940,success+example940@simulator.amazonses.com,EMAIL,940,John940,Doe940,Renewal,Low,Email,ProductX,Premium,0.296063038,0.102240373,2020-03-05T12:04:39.914Z
example941,success+example941@simulator.amazonses.com,EMAIL,941,John941,Doe941,Renewal,High,Email,ProductX,Premium,0.559098652,0.836749832,2020-03-05T12:04:39.914Z
example942,success+example942@simulator.amazonses.com,EMAIL,942,John942,Doe942,Usage,High,Email,ProductX,Premium,0.230075703,0.453332587,2020-03-05T12:04:39.914Z
example943,success+example943@simulator.amazonses.com,EMAIL,943,John943,Doe943,Renewal,High,Email,ProductX,Standard,0.035290123,0.749935316,2020-03-05T12:04:39.914Z
example944,success+example944@simulator.amazonses.com,EMAIL,944,John944,Doe944,Upsell,High,Email,ProductX,Standard,0.540871418,0.824679895,2020-03-05T12:04:39.914Z
example945,success+example945@simulator.amazonses.com,EMAIL,945,John945,Doe945,Usage,High,Email,ProductX,Standard,0.138719672,0.344988063,2020-03-05T12:04:39.914Z
example946,success+example946@simulator.amazonses.com,EMAIL,946,John946,Doe946,Usage,High,Email,ProductX,Standard,0.415572167,0.896018278,2020-03-05T12:04:39.914Z
example947,success+example947@simulator.amazonses.com,EMAIL,947,John947,Doe947,Usage,High,Email,ProductX,Standard,0.885919774,0.836495442,2020-03-05T12:04:39.914Z
example948,success+example948@simulator.amazonses.com,EMAIL,948,John948,Doe948,Usage,High,Email,ProductX,Premium,0.507443924,0.298657699,2020-03-05T12:04:39.914Z
example949,success+example949@simulator.amazonses.com,EMAIL,949,John949,Doe949,Upsell,Low,Email,ProductX,Standard,0.784484608,0.427573741,2020-03-05T12:04:39.914Z
example950,success+example950@simulator.amazonses.com,EMAIL,950,John950,Doe950,Upsell,Low,Email,ProductX,Standard,0.159893181,0.420926536,2020-03-05T12:04:39.914Z
example951,success+example951@simulator.amazonses.com,EMAIL,951,John951,Doe951,Upsell,High,Email,ProductX,Standard,0.072093157,0.360774016,2020-03-05T12:04:39.914Z
example952,success+example952@simulator.amazonses.com,EMAIL,952,John952,Doe952,Usage,Low,Email,ProductX,Standard,0.66543431,0.65935837,2020-03-05T12:04:39.914Z
example953,success+example953@simulator.amazonses.com,EMAIL,953,John953,Doe953,Upsell,Low,Email,ProductX,Standard,0.947332776,0.669377399,2020-03-05T12:04:39.914Z
example954,success+example954@simulator.amazonses.com,EMAIL,954,John954,Doe954,Renewal,High,Email,ProductX,Premium,0.336902723,0.697834344,2020-03-05T12:04:39.914Z
example955,success+example955@simulator.amazonses.com,EMAIL,955,John955,Doe955,Upsell,High,Email,ProductX,Premium,0.750063817,0.040748943,2020-03-05T12:04:39.914Z
example956,success+example956@simulator.amazonses.com,EMAIL,956,John956,Doe956,Usage,High,Email,ProductX,Standard,0.012837838,0.809525756,2020-03-05T12:04:39.914Z
example957,success+example957@simulator.amazonses.com,EMAIL,957,John957,Doe957,Renewal,Low,Email,ProductX,Premium,0.496910472,0.021615934,2020-03-05T12:04:39.914Z
example958,success+example958@simulator.amazonses.com,EMAIL,958,John958,Doe958,Upsell,Low,Email,ProductX,Standard,0.657353262,0.715067707,2020-03-05T12:04:39.914Z
example959,success+example959@simulator.amazonses.com,EMAIL,959,John959,Doe959,Usage,Low,Email,ProductX,Standard,0.741562879,0.485258181,2020-03-05T12:04:39.914Z
example960,success+example960@simulator.amazonses.com,EMAIL,960,John960,Doe960,Renewal,High,Email,ProductX,Premium,0.315720192,0.157337534,2020-03-05T12:04:39.914Z
example961,success+example961@simulator.amazonses.com,EMAIL,961,John961,Doe961,Renewal,Low,Email,ProductX,Premium,0.976097459,0.195383586,2020-03-05T12:04:39.914Z
example962,success+example962@simulator.amazonses.com,EMAIL,962,John962,Doe962,Usage,Low,Email,ProductX,Standard,0.808882284,0.968531588,2020-03-05T12:04:39.914Z
example963,success+example963@simulator.amazonses.com,EMAIL,963,John963,Doe963,Renewal,Low,Email,ProductX,Premium,0.330137301,0.491497633,2020-03-05T12:04:39.914Z
example964,success+example964@simulator.amazonses.com,EMAIL,964,John964,Doe964,Usage,High,Email,ProductX,Standard,0.139454174,0.924905402,2020-03-05T12:04:39.914Z
example965,success+example965@simulator.amazonses.com,EMAIL,965,John965,Doe965,Upsell,High,Email,ProductX,Premium,0.801227169,0.435390188,2020-03-05T12:04:39.914Z
example966,success+example966@simulator.amazonses.com,EMAIL,966,John966,Doe966,Upsell,Low,Email,ProductX,Premium,0.371431284,0.738478506,2020-03-05T12:04:39.914Z
example967,success+example967@simulator.amazonses.com,EMAIL,967,John967,Doe967,Upsell,High,Email,ProductX,Premium,0.630336554,0.677409315,2020-03-05T12:04:39.914Z
example968,success+example968@simulator.amazonses.com,EMAIL,968,John968,Doe968,Upsell,High,Email,ProductX,Standard,0.819756204,0.842566404,2020-03-05T12:04:39.914Z
example969,success+example969@simulator.amazonses.com,EMAIL,969,John969,Doe969,Renewal,High,Email,ProductX,Premium,0.873461393,0.812086092,2020-03-05T12:04:39.914Z
example970,success+example970@simulator.amazonses.com,EMAIL,970,John970,Doe970,Usage,Low,Email,ProductX,Premium,0.587064936,0.79364539,2020-03-05T12:04:39.914Z
example971,success+example971@simulator.amazonses.com,EMAIL,971,John971,Doe971,Usage,High,Email,ProductX,Premium,0.659320943,0.12039372,2020-03-05T12:04:39.914Z
example972,success+example972@simulator.amazonses.com,EMAIL,972,John972,Doe972,Upsell,Low,Email,ProductX,Premium,0.28917544,0.530966859,2020-03-05T12:04:39.914Z
example973,success+example973@simulator.amazonses.com,EMAIL,973,John973,Doe973,Renewal,Low,Email,ProductX,Standard,0.017320656,0.460826195,2020-03-05T12:04:39.914Z
example974,success+example974@simulator.amazonses.com,EMAIL,974,John974,Doe974,Upsell,Low,Email,ProductX,Premium,0.149861008,0.700571771,2020-03-05T12:04:39.914Z
example975,success+example975@simulator.amazonses.com,EMAIL,975,John975,Doe975,Renewal,High,Email,ProductX,Premium,0.495130143,0.858584817,2020-03-05T12:04:39.914Z
example976,success+example976@simulator.amazonses.com,EMAIL,976,John976,Doe976,Renewal,High,Email,ProductX,Standard,0.534187636,0.066381754,2020-03-05T12:04:39.914Z
example977,success+example977@simulator.amazonses.com,EMAIL,977,John977,Doe977,Renewal,High,Email,ProductX,Premium,0.947702965,0.4131469,2020-03-05T12:04:39.914Z
example978,success+example978@simulator.amazonses.com,EMAIL,978,John978,Doe978,Upsell,Low,Email,ProductX,Premium,0.210652684,0.432117385,2020-03-05T12:04:39.914Z
example979,success+example979@simulator.amazonses.com,EMAIL,979,John979,Doe979,Upsell,High,Email,ProductX,Standard,0.437150187,0.01111595,2020-03-05T12:04:39.914Z
example980,success+example980@simulator.amazonses.com,EMAIL,980,John980,Doe980,Upsell,High,Email,ProductX,Premium,0.332569512,0.722120691,2020-03-05T12:04:39.914Z
example981,success+example981@simulator.amazonses.com,EMAIL,981,John981,Doe981,Usage,Low,Email,ProductX,Premium,0.977111248,0.801299887,2020-03-05T12:04:39.914Z
example982,success+example982@simulator.amazonses.com,EMAIL,982,John982,Doe982,Upsell,Low,Email,ProductX,Premium,0.098693049,0.867086013,2020-03-05T12:04:39.914Z
example983,success+example983@simulator.amazonses.com,EMAIL,983,John983,Doe983,Upsell,High,Email,ProductX,Standard,0.647576458,0.041969725,2020-03-05T12:04:39.914Z
example984,success+example984@simulator.amazonses.com,EMAIL,984,John984,Doe984,Usage,Low,Email,ProductX,Standard,0.994283985,0.232411942,2020-03-05T12:04:39.914Z
example985,success+example985@simulator.amazonses.com,EMAIL,985,John985,Doe985,Usage,High,Email,ProductX,Premium,0.725024546,0.843070774,2020-03-05T12:04:39.914Z
example986,success+example986@simulator.amazonses.com,EMAIL,986,John986,Doe986,Usage,Low,Email,ProductX,Standard,0.13942441,0.933175791,2020-03-05T12:04:39.914Z
example987,success+example987@simulator.amazonses.com,EMAIL,987,John987,Doe987,Upsell,Low,Email,ProductX,Standard,0.041531377,0.238098518,2020-03-05T12:04:39.914Z
example988,success+example988@simulator.amazonses.com,EMAIL,988,John988,Doe988,Upsell,High,Email,ProductX,Standard,0.486580574,0.586144362,2020-03-05T12:04:39.914Z
example989,success+example989@simulator.amazonses.com,EMAIL,989,John989,Doe989,Renewal,Low,Email,ProductX,Standard,0.304820344,0.007291953,2020-03-05T12:04:39.914Z
example990,success+example990@simulator.amazonses.com,EMAIL,990,John990,Doe990,Renewal,High,Email,ProductX,Standard,0.774912277,0.464220782,2020-03-05T12:04:39.914Z
example991,success+example991@simulator.amazonses.com,EMAIL,991,John991,Doe991,Usage,High,Email,ProductX,Premium,0.79521198,0.571373335,2020-03-05T12:04:39.914Z
example992,success+example992@simulator.amazonses.com,EMAIL,992,John992,Doe992,Renewal,Low,Email,ProductX,Standard,0.822419854,0.694162866,2020-03-05T12:04:39.914Z
example993,success+example993@simulator.amazonses.com,EMAIL,993,John993,Doe993,Usage,Low,Email,ProductX,Standard,0.684117717,0.501873014,2020-03-05T12:04:39.914Z
example994,success+example994@simulator.amazonses.com,EMAIL,994,John994,Doe994,Upsell,Low,Email,ProductX,Standard,0.800768266,0.466028118,2020-03-05T12:04:39.914Z
